Speaker,Word,Frequency,Debate
CRUZ,president,8,10_republican_debate.txt
CRUZ,site,1,10_republican_debate.txt
CRUZ,polls,4,10_republican_debate.txt
CRUZ,light,1,10_republican_debate.txt
CRUZ,washed,1,10_republican_debate.txt
CRUZ,catastrophic,1,10_republican_debate.txt
CRUZ,example,6,10_republican_debate.txt
CRUZ,report,1,10_republican_debate.txt
CRUZ,millions,4,10_republican_debate.txt
CRUZ,four,2,10_republican_debate.txt
CRUZ,family,3,10_republican_debate.txt
CRUZ,senate,3,10_republican_debate.txt
CRUZ,yeah,1,10_republican_debate.txt
CRUZ,military,1,10_republican_debate.txt
CRUZ,tried,1,10_republican_debate.txt
CRUZ,democratic,1,10_republican_debate.txt
CRUZ,hours,1,10_republican_debate.txt
CRUZ,guilty,1,10_republican_debate.txt
CRUZ,coming,1,10_republican_debate.txt
CRUZ,toppling,2,10_republican_debate.txt
CRUZ,conspiracy,1,10_republican_debate.txt
CRUZ,prosecute,3,10_republican_debate.txt
CRUZ,security,2,10_republican_debate.txt
CRUZ,committed,1,10_republican_debate.txt
CRUZ,parties,1,10_republican_debate.txt
CRUZ,among,1,10_republican_debate.txt
CRUZ,ban,1,10_republican_debate.txt
CRUZ,understand,1,10_republican_debate.txt
CRUZ,bush,4,10_republican_debate.txt
CRUZ,issue,3,10_republican_debate.txt
CRUZ,explain,1,10_republican_debate.txt
CRUZ,fence,1,10_republican_debate.txt
CRUZ,planned,3,10_republican_debate.txt
CRUZ,broad,1,10_republican_debate.txt
CRUZ,quote,1,10_republican_debate.txt
CRUZ,privileged,1,10_republican_debate.txt
CRUZ,principles,1,10_republican_debate.txt
CRUZ,reference,1,10_republican_debate.txt
CRUZ,like,2,10_republican_debate.txt
CRUZ,allow,1,10_republican_debate.txt
CRUZ,promising,3,10_republican_debate.txt
CRUZ,part,2,10_republican_debate.txt
CRUZ,swinging,1,10_republican_debate.txt
CRUZ,difference,1,10_republican_debate.txt
CRUZ,telling,2,10_republican_debate.txt
CRUZ,provided,1,10_republican_debate.txt
CRUZ,national,3,10_republican_debate.txt
CRUZ,members,1,10_republican_debate.txt
CRUZ,exceptionally,1,10_republican_debate.txt
CRUZ,life,3,10_republican_debate.txt
CRUZ,lead,1,10_republican_debate.txt
CRUZ,deported,1,10_republican_debate.txt
CRUZ,east,1,10_republican_debate.txt
CRUZ,wrote,1,10_republican_debate.txt
CRUZ,safety,1,10_republican_debate.txt
CRUZ,promises,2,10_republican_debate.txt
CRUZ,flights,2,10_republican_debate.txt
CRUZ,underscores,1,10_republican_debate.txt
CRUZ,administration,1,10_republican_debate.txt
CRUZ,working,2,10_republican_debate.txt
CRUZ,audit,2,10_republican_debate.txt
CRUZ,citizens,2,10_republican_debate.txt
CRUZ,entered,1,10_republican_debate.txt
CRUZ,promise,5,10_republican_debate.txt
CRUZ,settled,1,10_republican_debate.txt
CRUZ,yes,4,10_republican_debate.txt
CRUZ,elderly,1,10_republican_debate.txt
CRUZ,americans,2,10_republican_debate.txt
CRUZ,ringing,1,10_republican_debate.txt
CRUZ,former,1,10_republican_debate.txt
CRUZ,enhanced,1,10_republican_debate.txt
CRUZ,wall,3,10_republican_debate.txt
CRUZ,future,1,10_republican_debate.txt
CRUZ,loses,1,10_republican_debate.txt
CRUZ,history,1,10_republican_debate.txt
CRUZ,means,1,10_republican_debate.txt
CRUZ,law,3,10_republican_debate.txt
CRUZ,support,5,10_republican_debate.txt
CRUZ,interrupted,2,10_republican_debate.txt
CRUZ,mainstream,2,10_republican_debate.txt
CRUZ,chest,1,10_republican_debate.txt
CRUZ,men,4,10_republican_debate.txt
CRUZ,small,1,10_republican_debate.txt
CRUZ,talked,1,10_republican_debate.txt
CRUZ,workers,1,10_republican_debate.txt
CRUZ,repeal,2,10_republican_debate.txt
CRUZ,replacement,2,10_republican_debate.txt
CRUZ,way,4,10_republican_debate.txt
CRUZ,investigation,2,10_republican_debate.txt
CRUZ,advocating,1,10_republican_debate.txt
CRUZ,demographic,1,10_republican_debate.txt
CRUZ,mom,1,10_republican_debate.txt
CRUZ,excuse,1,10_republican_debate.txt
CRUZ,says,3,10_republican_debate.txt
CRUZ,exploding,1,10_republican_debate.txt
CRUZ,year,2,10_republican_debate.txt
CRUZ,entire,1,10_republican_debate.txt
CRUZ,apart,2,10_republican_debate.txt
CRUZ,put,5,10_republican_debate.txt
CRUZ,watching,1,10_republican_debate.txt
CRUZ,ends,1,10_republican_debate.txt
CRUZ,absolutely,1,10_republican_debate.txt
CRUZ,legal,3,10_republican_debate.txt
CRUZ,roberts,2,10_republican_debate.txt
CRUZ,commercial,1,10_republican_debate.txt
CRUZ,luttig,1,10_republican_debate.txt
CRUZ,talk,1,10_republican_debate.txt
CRUZ,liberty,6,10_republican_debate.txt
CRUZ,journal,1,10_republican_debate.txt
CRUZ,told,1,10_republican_debate.txt
CRUZ,fact,3,10_republican_debate.txt
CRUZ,graduated,1,10_republican_debate.txt
CRUZ,lie,1,10_republican_debate.txt
CRUZ,republican,6,10_republican_debate.txt
CRUZ,shows,1,10_republican_debate.txt
CRUZ,debate,4,10_republican_debate.txt
CRUZ,patriotism,1,10_republican_debate.txt
CRUZ,trump,9,10_republican_debate.txt
CRUZ,also,1,10_republican_debate.txt
CRUZ,reasons,1,10_republican_debate.txt
CRUZ,civil,3,10_republican_debate.txt
CRUZ,concerned,1,10_republican_debate.txt
CRUZ,nationwide,1,10_republican_debate.txt
CRUZ,away,3,10_republican_debate.txt
CRUZ,badly,1,10_republican_debate.txt
CRUZ,open,3,10_republican_debate.txt
CRUZ,perspective,1,10_republican_debate.txt
CRUZ,whole,3,10_republican_debate.txt
CRUZ,large,2,10_republican_debate.txt
CRUZ,without,1,10_republican_debate.txt
CRUZ,plane,1,10_republican_debate.txt
CRUZ,general,2,10_republican_debate.txt
CRUZ,clinton,13,10_republican_debate.txt
CRUZ,complained,1,10_republican_debate.txt
CRUZ,consistently,1,10_republican_debate.txt
CRUZ,bring,1,10_republican_debate.txt
CRUZ,hugh,3,10_republican_debate.txt
CRUZ,would,26,10_republican_debate.txt
CRUZ,education,1,10_republican_debate.txt
CRUZ,hope,1,10_republican_debate.txt
CRUZ,father,1,10_republican_debate.txt
CRUZ,cuban,1,10_republican_debate.txt
CRUZ,extraordinary,1,10_republican_debate.txt
CRUZ,conservative,2,10_republican_debate.txt
CRUZ,leftist,1,10_republican_debate.txt
CRUZ,door,1,10_republican_debate.txt
CRUZ,gravity,1,10_republican_debate.txt
CRUZ,never,3,10_republican_debate.txt
CRUZ,wages,3,10_republican_debate.txt
CRUZ,dishes,2,10_republican_debate.txt
CRUZ,hanging,1,10_republican_debate.txt
CRUZ,day,5,10_republican_debate.txt
CRUZ,thinks,2,10_republican_debate.txt
CRUZ,take,2,10_republican_debate.txt
CRUZ,agreed,5,10_republican_debate.txt
CRUZ,london,1,10_republican_debate.txt
CRUZ,rip,1,10_republican_debate.txt
CRUZ,earned,1,10_republican_debate.txt
CRUZ,strongest,1,10_republican_debate.txt
CRUZ,moving,1,10_republican_debate.txt
CRUZ,arms,1,10_republican_debate.txt
CRUZ,last,3,10_republican_debate.txt
CRUZ,nation,2,10_republican_debate.txt
CRUZ,done,3,10_republican_debate.txt
CRUZ,amazing,3,10_republican_debate.txt
CRUZ,prisons,1,10_republican_debate.txt
CRUZ,member,1,10_republican_debate.txt
CRUZ,process,1,10_republican_debate.txt
CRUZ,undermining,1,10_republican_debate.txt
CRUZ,become,1,10_republican_debate.txt
CRUZ,executive,1,10_republican_debate.txt
CRUZ,beliefs,1,10_republican_debate.txt
CRUZ,relativism,1,10_republican_debate.txt
CRUZ,enough,3,10_republican_debate.txt
CRUZ,sharp,1,10_republican_debate.txt
CRUZ,extended,1,10_republican_debate.txt
CRUZ,passing,2,10_republican_debate.txt
CRUZ,libya,3,10_republican_debate.txt
CRUZ,next,2,10_republican_debate.txt
CRUZ,fantastic,1,10_republican_debate.txt
CRUZ,texans,1,10_republican_debate.txt
CRUZ,secretary,4,10_republican_debate.txt
CRUZ,canceled,1,10_republican_debate.txt
CRUZ,plan,2,10_republican_debate.txt
CRUZ,elected,4,10_republican_debate.txt
CRUZ,substance,2,10_republican_debate.txt
CRUZ,dream,2,10_republican_debate.txt
CRUZ,cares,1,10_republican_debate.txt
CRUZ,check,4,10_republican_debate.txt
CRUZ,order,6,10_republican_debate.txt
CRUZ,civilian,1,10_republican_debate.txt
CRUZ,faith,1,10_republican_debate.txt
CRUZ,celebrity,1,10_republican_debate.txt
CRUZ,rules,1,10_republican_debate.txt
CRUZ,christian,1,10_republican_debate.txt
CRUZ,welfare,2,10_republican_debate.txt
CRUZ,begin,1,10_republican_debate.txt
CRUZ,gang,4,10_republican_debate.txt
CRUZ,super,1,10_republican_debate.txt
CRUZ,rescind,1,10_republican_debate.txt
CRUZ,raining,1,10_republican_debate.txt
CRUZ,apologize,3,10_republican_debate.txt
CRUZ,given,2,10_republican_debate.txt
CRUZ,violence,1,10_republican_debate.txt
CRUZ,government,7,10_republican_debate.txt
CRUZ,else,1,10_republican_debate.txt
CRUZ,dennis,1,10_republican_debate.txt
CRUZ,different,1,10_republican_debate.txt
CRUZ,nobody,1,10_republican_debate.txt
CRUZ,majority,1,10_republican_debate.txt
CRUZ,pick,2,10_republican_debate.txt
CRUZ,companies,1,10_republican_debate.txt
CRUZ,took,5,10_republican_debate.txt
CRUZ,cents,1,10_republican_debate.txt
CRUZ,happened,1,10_republican_debate.txt
CRUZ,actually,6,10_republican_debate.txt
CRUZ,term,1,10_republican_debate.txt
CRUZ,words,2,10_republican_debate.txt
CRUZ,crisis,1,10_republican_debate.txt
CRUZ,erase,2,10_republican_debate.txt
CRUZ,lot,1,10_republican_debate.txt
CRUZ,new,1,10_republican_debate.txt
CRUZ,supports,1,10_republican_debate.txt
CRUZ,hispanic,7,10_republican_debate.txt
CRUZ,bankrupting,1,10_republican_debate.txt
CRUZ,hour,1,10_republican_debate.txt
CRUZ,baptist,1,10_republican_debate.txt
CRUZ,hundreds,2,10_republican_debate.txt
CRUZ,percent,3,10_republican_debate.txt
CRUZ,signed,2,10_republican_debate.txt
CRUZ,innocent,1,10_republican_debate.txt
CRUZ,fighting,7,10_republican_debate.txt
CRUZ,principle,1,10_republican_debate.txt
CRUZ,romney,1,10_republican_debate.txt
CRUZ,earlier,1,10_republican_debate.txt
CRUZ,faithfully,1,10_republican_debate.txt
CRUZ,beaten,1,10_republican_debate.txt
CRUZ,important,1,10_republican_debate.txt
CRUZ,canada,1,10_republican_debate.txt
CRUZ,corporate,1,10_republican_debate.txt
CRUZ,israel,18,10_republican_debate.txt
CRUZ,appoint,1,10_republican_debate.txt
CRUZ,liberal,6,10_republican_debate.txt
CRUZ,presidents,1,10_republican_debate.txt
CRUZ,cronyism,1,10_republican_debate.txt
CRUZ,unfair,1,10_republican_debate.txt
CRUZ,getting,2,10_republican_debate.txt
CRUZ,disagreements,1,10_republican_debate.txt
CRUZ,somebody,1,10_republican_debate.txt
CRUZ,surprised,1,10_republican_debate.txt
CRUZ,several,1,10_republican_debate.txt
CRUZ,discovered,1,10_republican_debate.txt
CRUZ,weeks,1,10_republican_debate.txt
CRUZ,attack,1,10_republican_debate.txt
CRUZ,weakness,2,10_republican_debate.txt
CRUZ,ethanol,2,10_republican_debate.txt
CRUZ,laws,1,10_republican_debate.txt
CRUZ,care,14,10_republican_debate.txt
CRUZ,across,2,10_republican_debate.txt
CRUZ,poor,1,10_republican_debate.txt
CRUZ,valley,1,10_republican_debate.txt
CRUZ,sides,1,10_republican_debate.txt
CRUZ,give,2,10_republican_debate.txt
CRUZ,believes,3,10_republican_debate.txt
CRUZ,sees,2,10_republican_debate.txt
CRUZ,lawyers,1,10_republican_debate.txt
CRUZ,personally,1,10_republican_debate.txt
CRUZ,campaigned,3,10_republican_debate.txt
CRUZ,maria,2,10_republican_debate.txt
CRUZ,hear,1,10_republican_debate.txt
CRUZ,activists,1,10_republican_debate.txt
CRUZ,suicide,1,10_republican_debate.txt
CRUZ,indeed,2,10_republican_debate.txt
CRUZ,fight,9,10_republican_debate.txt
CRUZ,politician,1,10_republican_debate.txt
CRUZ,disaster,4,10_republican_debate.txt
CRUZ,highly,1,10_republican_debate.txt
CRUZ,calls,1,10_republican_debate.txt
CRUZ,bernardino,1,10_republican_debate.txt
CRUZ,strapping,1,10_republican_debate.txt
CRUZ,defending,5,10_republican_debate.txt
CRUZ,illegal,9,10_republican_debate.txt
CRUZ,forum,1,10_republican_debate.txt
CRUZ,kerry,9,10_republican_debate.txt
CRUZ,rise,1,10_republican_debate.txt
CRUZ,missing,2,10_republican_debate.txt
CRUZ,fences,1,10_republican_debate.txt
CRUZ,equivalent,2,10_republican_debate.txt
CRUZ,either,1,10_republican_debate.txt
CRUZ,win,4,10_republican_debate.txt
CRUZ,know,30,10_republican_debate.txt
CRUZ,driven,1,10_republican_debate.txt
CRUZ,embodiment,1,10_republican_debate.txt
CRUZ,claims,2,10_republican_debate.txt
CRUZ,biden,1,10_republican_debate.txt
CRUZ,undermine,3,10_republican_debate.txt
CRUZ,couple,2,10_republican_debate.txt
CRUZ,yell,1,10_republican_debate.txt
CRUZ,daily,1,10_republican_debate.txt
CRUZ,constitutionalists,3,10_republican_debate.txt
CRUZ,led,2,10_republican_debate.txt
CRUZ,whether,1,10_republican_debate.txt
CRUZ,citizenship,1,10_republican_debate.txt
CRUZ,cuba,1,10_republican_debate.txt
CRUZ,college,1,10_republican_debate.txt
CRUZ,spending,1,10_republican_debate.txt
CRUZ,buying,1,10_republican_debate.txt
CRUZ,instruct,3,10_republican_debate.txt
CRUZ,wants,1,10_republican_debate.txt
CRUZ,secure,3,10_republican_debate.txt
CRUZ,even,2,10_republican_debate.txt
CRUZ,ran,4,10_republican_debate.txt
CRUZ,clobbered,1,10_republican_debate.txt
CRUZ,tirade,1,10_republican_debate.txt
CRUZ,vote,3,10_republican_debate.txt
CRUZ,reality,1,10_republican_debate.txt
CRUZ,things,1,10_republican_debate.txt
CRUZ,incredible,1,10_republican_debate.txt
CRUZ,think,10,10_republican_debate.txt
CRUZ,nervous,1,10_republican_debate.txt
CRUZ,came,2,10_republican_debate.txt
CRUZ,record,3,10_republican_debate.txt
CRUZ,reid,6,10_republican_debate.txt
CRUZ,headed,1,10_republican_debate.txt
CRUZ,high,1,10_republican_debate.txt
CRUZ,immediately,1,10_republican_debate.txt
CRUZ,interesting,5,10_republican_debate.txt
CRUZ,willing,2,10_republican_debate.txt
CRUZ,nearly,2,10_republican_debate.txt
CRUZ,better,1,10_republican_debate.txt
CRUZ,seizure,1,10_republican_debate.txt
CRUZ,policies,1,10_republican_debate.txt
CRUZ,needs,1,10_republican_debate.txt
CRUZ,question,8,10_republican_debate.txt
CRUZ,bomber,1,10_republican_debate.txt
CRUZ,follow,1,10_republican_debate.txt
CRUZ,keep,3,10_republican_debate.txt
CRUZ,pays,1,10_republican_debate.txt
CRUZ,first,2,10_republican_debate.txt
CRUZ,ph,1,10_republican_debate.txt
CRUZ,instead,1,10_republican_debate.txt
CRUZ,criminal,2,10_republican_debate.txt
CRUZ,children,3,10_republican_debate.txt
CRUZ,lost,1,10_republican_debate.txt
CRUZ,thing,3,10_republican_debate.txt
CRUZ,going,7,10_republican_debate.txt
CRUZ,us,2,10_republican_debate.txt
CRUZ,specific,1,10_republican_debate.txt
CRUZ,principals,1,10_republican_debate.txt
CRUZ,long,1,10_republican_debate.txt
CRUZ,gave,6,10_republican_debate.txt
CRUZ,man,3,10_republican_debate.txt
CRUZ,unconstitutional,2,10_republican_debate.txt
CRUZ,tough,1,10_republican_debate.txt
CRUZ,roughly,1,10_republican_debate.txt
CRUZ,answer,5,10_republican_debate.txt
CRUZ,apprentice,1,10_republican_debate.txt
CRUZ,cause,1,10_republican_debate.txt
CRUZ,eight,6,10_republican_debate.txt
CRUZ,disagree,1,10_republican_debate.txt
CRUZ,stated,1,10_republican_debate.txt
CRUZ,air,2,10_republican_debate.txt
CRUZ,asking,1,10_republican_debate.txt
CRUZ,possibly,1,10_republican_debate.txt
CRUZ,nonsense,1,10_republican_debate.txt
CRUZ,confirm,1,10_republican_debate.txt
CRUZ,scheduled,1,10_republican_debate.txt
CRUZ,thousands,1,10_republican_debate.txt
CRUZ,judgment,2,10_republican_debate.txt
CRUZ,ought,2,10_republican_debate.txt
CRUZ,pay,6,10_republican_debate.txt
CRUZ,hold,4,10_republican_debate.txt
CRUZ,amendment,4,10_republican_debate.txt
CRUZ,russia,1,10_republican_debate.txt
CRUZ,agree,2,10_republican_debate.txt
CRUZ,damage,1,10_republican_debate.txt
CRUZ,york,1,10_republican_debate.txt
CRUZ,hillary,19,10_republican_debate.txt
CRUZ,bear,1,10_republican_debate.txt
CRUZ,balance,1,10_republican_debate.txt
CRUZ,crosstalk,7,10_republican_debate.txt
CRUZ,area,1,10_republican_debate.txt
CRUZ,islamic,1,10_republican_debate.txt
CRUZ,accusing,1,10_republican_debate.txt
CRUZ,tax,2,10_republican_debate.txt
CRUZ,dropped,1,10_republican_debate.txt
CRUZ,illegally,2,10_republican_debate.txt
CRUZ,say,10,10_republican_debate.txt
CRUZ,struggling,1,10_republican_debate.txt
CRUZ,owners,1,10_republican_debate.txt
CRUZ,thank,5,10_republican_debate.txt
CRUZ,release,4,10_republican_debate.txt
CRUZ,justice,8,10_republican_debate.txt
CRUZ,position,4,10_republican_debate.txt
CRUZ,hamas,1,10_republican_debate.txt
CRUZ,appointed,1,10_republican_debate.txt
CRUZ,attribute,1,10_republican_debate.txt
CRUZ,word,3,10_republican_debate.txt
CRUZ,assessing,1,10_republican_debate.txt
CRUZ,dynamite,1,10_republican_debate.txt
CRUZ,joe,1,10_republican_debate.txt
CRUZ,pelosi,1,10_republican_debate.txt
CRUZ,clear,3,10_republican_debate.txt
CRUZ,folks,1,10_republican_debate.txt
CRUZ,america,4,10_republican_debate.txt
CRUZ,establishment,1,10_republican_debate.txt
CRUZ,street,2,10_republican_debate.txt
CRUZ,corruption,2,10_republican_debate.txt
CRUZ,hip,1,10_republican_debate.txt
CRUZ,could,2,10_republican_debate.txt
CRUZ,want,14,10_republican_debate.txt
CRUZ,break,2,10_republican_debate.txt
CRUZ,strong,1,10_republican_debate.txt
CRUZ,matter,1,10_republican_debate.txt
CRUZ,deals,4,10_republican_debate.txt
CRUZ,iowa,2,10_republican_debate.txt
CRUZ,cared,2,10_republican_debate.txt
CRUZ,often,1,10_republican_debate.txt
CRUZ,someday,2,10_republican_debate.txt
CRUZ,points,1,10_republican_debate.txt
CRUZ,point,1,10_republican_debate.txt
CRUZ,losing,2,10_republican_debate.txt
CRUZ,putting,1,10_republican_debate.txt
CRUZ,sanders,1,10_republican_debate.txt
CRUZ,action,1,10_republican_debate.txt
CRUZ,making,1,10_republican_debate.txt
CRUZ,carter,3,10_republican_debate.txt
CRUZ,dad,2,10_republican_debate.txt
CRUZ,proud,1,10_republican_debate.txt
CRUZ,size,1,10_republican_debate.txt
CRUZ,lying,1,10_republican_debate.txt
CRUZ,malleable,2,10_republican_debate.txt
CRUZ,foundation,2,10_republican_debate.txt
CRUZ,dreams,1,10_republican_debate.txt
CRUZ,allowed,1,10_republican_debate.txt
CRUZ,boss,1,10_republican_debate.txt
CRUZ,chuck,1,10_republican_debate.txt
CRUZ,litigation,1,10_republican_debate.txt
CRUZ,supported,5,10_republican_debate.txt
CRUZ,funding,4,10_republican_debate.txt
CRUZ,zealots,1,10_republican_debate.txt
CRUZ,got,6,10_republican_debate.txt
CRUZ,embarrassed,2,10_republican_debate.txt
CRUZ,inevitably,1,10_republican_debate.txt
CRUZ,endangered,1,10_republican_debate.txt
CRUZ,radical,2,10_republican_debate.txt
CRUZ,easy,1,10_republican_debate.txt
CRUZ,case,11,10_republican_debate.txt
CRUZ,half,1,10_republican_debate.txt
CRUZ,end,7,10_republican_debate.txt
CRUZ,fraud,2,10_republican_debate.txt
CRUZ,stop,1,10_republican_debate.txt
CRUZ,times,2,10_republican_debate.txt
CRUZ,laying,1,10_republican_debate.txt
CRUZ,unemployment,1,10_republican_debate.txt
CRUZ,use,1,10_republican_debate.txt
CRUZ,truth,1,10_republican_debate.txt
CRUZ,releasing,1,10_republican_debate.txt
CRUZ,whereas,1,10_republican_debate.txt
CRUZ,name,1,10_republican_debate.txt
CRUZ,giving,1,10_republican_debate.txt
CRUZ,strongly,1,10_republican_debate.txt
CRUZ,wo,1,10_republican_debate.txt
CRUZ,barack,4,10_republican_debate.txt
CRUZ,syria,1,10_republican_debate.txt
CRUZ,skeptical,1,10_republican_debate.txt
CRUZ,underwear,1,10_republican_debate.txt
CRUZ,swing,1,10_republican_debate.txt
CRUZ,bosses,1,10_republican_debate.txt
CRUZ,cruz,1,10_republican_debate.txt
CRUZ,modern,1,10_republican_debate.txt
CRUZ,yelling,1,10_republican_debate.txt
CRUZ,months,1,10_republican_debate.txt
CRUZ,little,1,10_republican_debate.txt
CRUZ,sense,1,10_republican_debate.txt
CRUZ,enforce,1,10_republican_debate.txt
CRUZ,country,9,10_republican_debate.txt
CRUZ,rationing,1,10_republican_debate.txt
CRUZ,number,1,10_republican_debate.txt
CRUZ,nominee,4,10_republican_debate.txt
CRUZ,earth,1,10_republican_debate.txt
CRUZ,someone,5,10_republican_debate.txt
CRUZ,recognize,1,10_republican_debate.txt
CRUZ,address,1,10_republican_debate.txt
CRUZ,knows,3,10_republican_debate.txt
CRUZ,response,4,10_republican_debate.txt
CRUZ,lifted,1,10_republican_debate.txt
CRUZ,definition,1,10_republican_debate.txt
CRUZ,rodman,1,10_republican_debate.txt
CRUZ,terrorist,3,10_republican_debate.txt
CRUZ,provides,2,10_republican_debate.txt
CRUZ,go,6,10_republican_debate.txt
CRUZ,note,4,10_republican_debate.txt
CRUZ,settle,1,10_republican_debate.txt
CRUZ,scotland,1,10_republican_debate.txt
CRUZ,individual,1,10_republican_debate.txt
CRUZ,san,1,10_republican_debate.txt
CRUZ,medicine,3,10_republican_debate.txt
CRUZ,natural,1,10_republican_debate.txt
CRUZ,middle,1,10_republican_debate.txt
CRUZ,protecting,1,10_republican_debate.txt
CRUZ,result,1,10_republican_debate.txt
CRUZ,makers,1,10_republican_debate.txt
CRUZ,english,1,10_republican_debate.txt
CRUZ,vulnerabilities,1,10_republican_debate.txt
CRUZ,made,5,10_republican_debate.txt
CRUZ,owner,1,10_republican_debate.txt
CRUZ,deducted,1,10_republican_debate.txt
CRUZ,went,4,10_republican_debate.txt
CRUZ,killed,1,10_republican_debate.txt
CRUZ,murdering,1,10_republican_debate.txt
CRUZ,charge,2,10_republican_debate.txt
CRUZ,knee,1,10_republican_debate.txt
CRUZ,beautiful,1,10_republican_debate.txt
CRUZ,became,1,10_republican_debate.txt
CRUZ,obamacare,5,10_republican_debate.txt
CRUZ,yet,1,10_republican_debate.txt
CRUZ,glad,1,10_republican_debate.txt
CRUZ,judicial,2,10_republican_debate.txt
CRUZ,around,1,10_republican_debate.txt
CRUZ,please,1,10_republican_debate.txt
CRUZ,afraid,1,10_republican_debate.txt
CRUZ,past,4,10_republican_debate.txt
CRUZ,well,12,10_republican_debate.txt
CRUZ,harry,6,10_republican_debate.txt
CRUZ,decades,3,10_republican_debate.txt
CRUZ,enlistment,1,10_republican_debate.txt
CRUZ,found,1,10_republican_debate.txt
CRUZ,money,3,10_republican_debate.txt
CRUZ,jerusalem,1,10_republican_debate.txt
CRUZ,alliance,1,10_republican_debate.txt
CRUZ,bloomberg,1,10_republican_debate.txt
CRUZ,great,3,10_republican_debate.txt
CRUZ,justices,1,10_republican_debate.txt
CRUZ,flew,1,10_republican_debate.txt
CRUZ,agreeing,1,10_republican_debate.txt
CRUZ,border,2,10_republican_debate.txt
CRUZ,true,2,10_republican_debate.txt
CRUZ,results,1,10_republican_debate.txt
CRUZ,ta,1,10_republican_debate.txt
CRUZ,diplomacy,1,10_republican_debate.txt
CRUZ,texas,7,10_republican_debate.txt
CRUZ,one,12,10_republican_debate.txt
CRUZ,strict,1,10_republican_debate.txt
CRUZ,worse,1,10_republican_debate.txt
CRUZ,voters,4,10_republican_debate.txt
CRUZ,regard,1,10_republican_debate.txt
CRUZ,get,12,10_republican_debate.txt
CRUZ,fraudulent,1,10_republican_debate.txt
CRUZ,fair,1,10_republican_debate.txt
CRUZ,article,2,10_republican_debate.txt
CRUZ,reasonable,1,10_republican_debate.txt
CRUZ,respond,3,10_republican_debate.txt
CRUZ,apple,3,10_republican_debate.txt
CRUZ,values,1,10_republican_debate.txt
CRUZ,health,10,10_republican_debate.txt
CRUZ,agrees,3,10_republican_debate.txt
CRUZ,grande,1,10_republican_debate.txt
CRUZ,gadhafi,1,10_republican_debate.txt
CRUZ,liked,1,10_republican_debate.txt
CRUZ,certainly,1,10_republican_debate.txt
CRUZ,shreds,1,10_republican_debate.txt
CRUZ,hardworking,1,10_republican_debate.txt
CRUZ,policy,7,10_republican_debate.txt
CRUZ,votes,1,10_republican_debate.txt
CRUZ,jimmy,3,10_republican_debate.txt
CRUZ,find,4,10_republican_debate.txt
CRUZ,nancy,1,10_republican_debate.txt
CRUZ,november,3,10_republican_debate.txt
CRUZ,realclearpolitics,2,10_republican_debate.txt
CRUZ,kind,1,10_republican_debate.txt
TRUMP,fantastic,1,10_republican_debate.txt
TRUMP,amounts,1,10_republican_debate.txt
TRUMP,democrats,3,10_republican_debate.txt
TRUMP,window,1,10_republican_debate.txt
TRUMP,able,3,10_republican_debate.txt
TRUMP,always,1,10_republican_debate.txt
TRUMP,highest,2,10_republican_debate.txt
TRUMP,immigration,1,10_republican_debate.txt
TRUMP,existing,1,10_republican_debate.txt
TRUMP,ask,4,10_republican_debate.txt
TRUMP,many,22,10_republican_debate.txt
TRUMP,department,1,10_republican_debate.txt
TRUMP,may,6,10_republican_debate.txt
TRUMP,hey,2,10_republican_debate.txt
TRUMP,need,5,10_republican_debate.txt
TRUMP,stand,3,10_republican_debate.txt
TRUMP,ahead,5,10_republican_debate.txt
TRUMP,fault,2,10_republican_debate.txt
TRUMP,japan,3,10_republican_debate.txt
TRUMP,beginning,1,10_republican_debate.txt
TRUMP,failed,1,10_republican_debate.txt
TRUMP,grand,1,10_republican_debate.txt
TRUMP,gentlemen,1,10_republican_debate.txt
TRUMP,minute,1,10_republican_debate.txt
TRUMP,extensions,1,10_republican_debate.txt
TRUMP,called,2,10_republican_debate.txt
TRUMP,bit,2,10_republican_debate.txt
TRUMP,rebels,1,10_republican_debate.txt
TRUMP,cards,1,10_republican_debate.txt
TRUMP,john,2,10_republican_debate.txt
TRUMP,rings,5,10_republican_debate.txt
TRUMP,knows,1,10_republican_debate.txt
TRUMP,government,1,10_republican_debate.txt
TRUMP,christie,2,10_republican_debate.txt
TRUMP,private,1,10_republican_debate.txt
TRUMP,choke,1,10_republican_debate.txt
TRUMP,avenue,1,10_republican_debate.txt
TRUMP,league,1,10_republican_debate.txt
TRUMP,whatever,2,10_republican_debate.txt
TRUMP,ceasefire,2,10_republican_debate.txt
TRUMP,weekend,3,10_republican_debate.txt
TRUMP,goes,1,10_republican_debate.txt
TRUMP,basket,1,10_republican_debate.txt
TRUMP,correct,2,10_republican_debate.txt
TRUMP,usa,1,10_republican_debate.txt
TRUMP,arizona,1,10_republican_debate.txt
TRUMP,three,2,10_republican_debate.txt
TRUMP,season,2,10_republican_debate.txt
TRUMP,gotten,3,10_republican_debate.txt
TRUMP,awards,2,10_republican_debate.txt
TRUMP,women,4,10_republican_debate.txt
TRUMP,checks,1,10_republican_debate.txt
TRUMP,sang,1,10_republican_debate.txt
TRUMP,finally,1,10_republican_debate.txt
TRUMP,world,4,10_republican_debate.txt
TRUMP,companies,8,10_republican_debate.txt
TRUMP,socialized,2,10_republican_debate.txt
TRUMP,cases,1,10_republican_debate.txt
